artist,comments,country,dated,department,description,id,img_url,medium,onview,role,submit_time,title,web_url
,,China,12th century BCE,Asian Art,bowl with loop handles on three legs; band of t'ao-t'ieh masks and medallions surrounding rim,2388,https://6.api.artsmia.org/2388.jpg,Bronze,,Artist,2023-05-09 16:38:51,Ding (Ritual Food Vessel),https://collections.artsmia.org/art/2388
,,China,5th-4th century BCE,"Chinese, South and Southeast Asian Art","jar ovoid body with short spreading neck and impressed with all-over trellis pattern; grey, unglazed pottery",2390,https://6.api.artsmia.org/2390.jpg,Stoneware with stamped decor,,Artist,2023-05-09 16:38:54,Jar,https://collections.artsmia.org/art/2390
,,China,5th-4th century BCE,Asian Art,"one of a pair of axle caps includes hook and pin; interlocking Chih dragon motif on caps, hook with bird head, and tiger mask on the pin",2392,https://6.api.artsmia.org/2392.jpg,Bronze,,Artist,2023-05-09 16:38:56,Pair of Axle-Caps with Lynch Pins,https://collections.artsmia.org/art/2392
,,China,5th-4th century BCE,Asian Art,"belt buckle t'ao t'ieh mask at one end, serpentine dragon at other; bronze with gilt Tai-Kou",2393,https://6.api.artsmia.org/2393.jpg,Gilt bronze with stylized dragon decor,,Artist,2023-05-09 16:38:57,Buckle,https://collections.artsmia.org/art/2393
,This silo-like vessel seems to be a partial representation of actual granaries constructed during Han times. The mouth at the top of the vessel and the molded bear feet suggest that this basic form has been adapted to more practical use as a ritual container for the tomb. It most likely was used to store grain for the afterlife.,China,1st-2nd century,Asian Art,"Grain Tower Model, funerary; dark green glazed ceramic",2492,https://6.api.artsmia.org/2492.jpg,Low-fired earthenware with green glaze,,Artist,2023-05-09 16:41:00,Granary Jar,https://collections.artsmia.org/art/2492
,"The ""Tobacco Leaf"" pattern on this service was probably derived from an Indian textile design of broad leaves and flowers.",China,c. 1775,European Art,decorated in 'Tobacco Leaf' pattern; Chinese export-ware,2499,https://6.api.artsmia.org/2499.jpg,Porcelain with enamel and gilded decoration,,Artist,2023-05-09 16:41:06,Covered tureen,https://collections.artsmia.org/art/2499
,"Admiration of Chinese artifacts in the 1700s led to a wave of Asian-French fusion style, which soon dominated interiors throughout Europe. Chinese artisans made this pair of porcelain sparrow hawks. Their counterparts in France later fitted them with gilt-bronze bases of great sophistication. The bases’ Rococo shapes put a French spin on these exotic birds of prey and also connected them to the rest of the domestic interior in which they were placed.",China,1736–74,European Art,"pair of sparrow hawks, porcelain birds of Chinese Exportware, Ch'ien Lung Period (1736-1795), mounted on bases of chased and gilded bronze, French, Louis XV Period (1710-1774).",2507,https://6.api.artsmia.org/2507.jpg,Porcelain on ormolu bases,,Artist,2023-05-09 16:41:17,"Sparrow hawk, one of a pair",https://collections.artsmia.org/art/2507
,,China,1723-1735,Asian Art,"hexagonal bowl; of dep form, the straight flaring sides divided into six shallow lobes rising from an angle above the footrim and slightly counter-sunk base of conforming outline; the six panels each painted with a large peach (t'ao) and a stylized bat (fu) symbolic of ling life and happiness, the two symbols alternating positions as the panels encircle the bowl; the interior with three large peaches enclosed by three bats, the decoration in bright rose enamel of lavender tone; six character Yung Cheng seal mark; Yung-cheng mark and period (1723-1735)",2521,https://6.api.artsmia.org/2521.jpg,Porcelain with peach and bat motif in famille rose overglaze enamel,,Artist,2023-05-09 16:41:33,Hexagonal Bowl,https://collections.artsmia.org/art/2521
,,China,1st-2nd century,Asian Art,"Four-sided jar, with two animal-face excutcheon masks at sides.",2567,https://6.api.artsmia.org/2567.jpg,Bronze,,Artist,2023-05-09 16:42:29,Fang Hu (Storage Jar),https://collections.artsmia.org/art/2567
,,China,1st century BCE,Asian Art,Wine Jar with two escutcheon mask ring-holders at sides; red clay with green lead glaze (now irridescent cream color).,2568,https://6.api.artsmia.org/2568.jpg,Red pottery with green glaze,,Artist,2023-05-09 16:42:31,Hu (Wine Storage Jar),https://collections.artsmia.org/art/2568
,,China,1st-2nd century,Asian Art,oblong,2615,https://6.api.artsmia.org/2615.jpg,Bronze,,Artist,2023-05-09 16:43:26,Wine Cup with Charcoal Warmer,https://collections.artsmia.org/art/2615
,"This pair of carved lacquer boxes presents scenes of scholars in landscape settings (top panels), and the eight Buddhist auspicious emblems (sides): the wheel, a conch shell, an umbrella, a canopy, a lotus flower, paired fish, a vase, and an endless knot. Pictorial carved lacquer was perfected during the early Ming dynasty (1368-1644) and remained popular into the 20th century. Beautiful and perfectly executed, covered boxes such as these would have held a variety of small objects in a wealthy household.",China,1662-1722,Asian Art,,2617,https://6.api.artsmia.org/2617.jpg,Carved red lacquer (cinnabar),,Artist,2023-05-09 16:43:28,"Quadrifoil Box, one of a pair",https://collections.artsmia.org/art/2617
,"Carved lacquer is an exacting medium that involved building up a considerable thickness through the application of successive layers of lacquer, which is produced from the sap of the sumac tree. By alternating the colors in this lengthy layering process and then carving down to a specific depth to reveal the desired color, artisans were able to create multi-colored scenes. The top of this box presents the auspicious character for spring, above a bowl with symbols of wealth and auspicious emblems. This complex motif is found on many other examples of Qianlong period (1736-95) lacquer.",China,1736-1795,Asian Art,,2618,https://6.api.artsmia.org/2618.jpg,Carved tri-color lacquer,,Artist,2023-05-09 16:43:30,Presentation Box and Cover in Tsung Form,https://collections.artsmia.org/art/2618
,"The boat shape of the incense stand is reminiscent of the great pleasure gardens of the Qing dynasty, such as the Summer Palace in Beijing. These gardens included extensive planted water courses that accommodated the boating parties of the aristocracy.",China,1820-1851,Asian Art,,2619,https://6.api.artsmia.org/2619.jpg,Carved two-tone lacquer,,Artist,2023-05-09 16:43:30,Incense Box and Stand,https://collections.artsmia.org/art/2619
,"From ancient times, Japanese burned incense (ko) before holy Buddhist images as one of six devotions considered to be effective in accruing religious merit. The diffusion of fragrant smoke symbolizes the permeation of Buddhism throughout the universe. As part of his preparation, a Japanese tea master typically burns incense for the enjoyment of the arriving guests. The incense burner, displayed in the tokonoma alcove, would also be admired by the guests, particularly when a rare, imported example like this one is used.",China,12th-13th century,Asian Art,"Lung-Ch'uan ware incense tripod, porcelaneous stoneware with celadon glaze",2732,https://6.api.artsmia.org/2732.jpg,Longquan ware Stoneware with celadon glaze,,Artist,2023-05-09 16:45:51,Incense Tripod,https://collections.artsmia.org/art/2732
,The showy magnificence of light-bodied wares covered with splashed san cai glazes became hallmarks of the early Tang dynasty. This amphora exhibits a Hellenistic shape which relates it to the extensive trade contacts that China enjoyed with Central Asia and the Middle East during the seventh and eighth centuries.,China,late 7th-8th century,Asian Art,"three color Amphora, earthenware with three color glaze of brown, cream and pale green over a pink body",2757,https://6.api.artsmia.org/2757.jpg,Sancai ware Stoneware with three-color glaze,,Artist,2023-05-09 16:46:22,Amphora,https://collections.artsmia.org/art/2757
,"By the Ming dynasty (1368-1644), carved lacquer furniture was becoming increasingly popular and it was used on furniture constructed in the same way and in the same forms as the hardwood tradition. The Manchu court and aristocracy absorbed Ming taste for highly decorated lacquer furniture and this elaborately carved eighteenth century incense stand draws on early Ming concepts for both its form and sumptuous decoration. The small size of the stand made it appropriate for use on a table top, day bed, or kang platform.",China,c. 1425,Asian Art,"table with drawer, curved legs attached to base, design of landscape on top and paired phoenixes on base; carved cinnabar lacquer",2799,https://6.api.artsmia.org/2799.jpg,Red carved lacquer on a softwood frame,,Artist,2023-05-09 16:47:14,Table Top Incense Stand,https://collections.artsmia.org/art/2799
,"Over hundreds of years, the form and decoration of the bronze ding cauldron evolved from the Shang and Western Zhou style to a new type prevalent during the Spring and Autumn period (c. 770-476 BCE) and the Warring States period (c. 475-221 BCE). In contrast to the earlier ding, the newly fashioned ding showcases a bulbous body that is smaller in size and displays simpler decoration. Its classic domed lid has three looped knobs representing stylized serpents. Archaeological evidence indicates that the casting of ritual bronzes in this form and style originated in the Jin state in present-day Shanxi province.",China,6th-5th century BCE,Asian Art,Ding ritual food vessel (Liyu style) with separate lid,2813,https://6.api.artsmia.org/2813.jpg,Bronze,,Artist,2023-05-09 16:47:30,Ding food vessel,https://collections.artsmia.org/art/2813
,,China,1st century BCE - 1st century CE,Asian Art,"lidded box, earthenware with green lead glaze",2973,https://6.api.artsmia.org/2973.jpg,Earthenware with green glaze,,Artist,2023-05-09 16:50:47,Box,https://collections.artsmia.org/art/2973
,"Although stone was the most suitable material for grinding ink, ceramic inkstones became popular beginning in the late Ming dynasty. The most common shape for porcelain inkstones was a flattened cylinder with its center left unglazed for grinding. This surface was surrounded by a groove, and the inkstone was typically decorated in underglaze blue and white. This one displays flowers and fruit of the fall and winter seasons, namely chrysanthemums and plums. On the bottom is a forty-nine character verse imitating, in archaic style, a Bronze-Age inscription.",China,1736-1795,Asian Art,Inkstone porcelain with blue and white decor,2999,https://6.api.artsmia.org/2999.jpg,Porcelain with underglaze blue decor,,Artist,2023-05-09 16:51:20,Inkstone,https://collections.artsmia.org/art/2999
,"This set is decorated with a scene of Dutch ships in Capetown Harbor, with Dutch buildings, flags and a view of Table Mountain in the background.  Capetown Harbor  was a significant stop for ships en route to China or returning home, especially for water and provisions.",China,c. 1760,European Art,hard-paste porcelain,3000,https://6.api.artsmia.org/3000.jpg,Porcelain,,Artist,2023-05-09 16:51:22,Cup from a coffee set with scene of Capetown Harbor,https://collections.artsmia.org/art/3000
,"Porcelain fulfilled consumer needs for highly-personalized prestige objects and served to commemorate events. The coat of arms on this dessert plate is of the Pitt and Grenville families, and was made soon after William Pitt (1708-78), one of the most important English prime ministers of the eighteenth century, became a member of the peerage as Viscount Pitt and Earl of Chatham. The Grenville arms refer to his wife, Hester Grenville, Viscountess Cobham, whom he married in about 1755.",China,c. 1772,European Art,"plate, ceramic, lattice work border, coat of arms in center on white ground, Chinese Export XVIIIc cat. card dims diam 9-1/8'; old repair; paint flaking off; needs to be cleaned up",3001,https://6.api.artsmia.org/3001.jpg,Porcelain with enamel and gilded decoration,,Artist,2023-05-09 16:51:23,Plate,https://collections.artsmia.org/art/3001
,,China,c. 1760,European Art,"plate, ceramic, Chinese Export",3002,https://6.api.artsmia.org/3002.jpg,Porcelain with enamel and gilded decoration,,Artist,2023-05-09 16:51:24,Plate,https://collections.artsmia.org/art/3002
,The subject of a lady at her toilet was a popular one on export porcelain.,China,c. 1750,European Art,"covered jar, ceramic, scene of a lady bathing in black and gold on white ground, Chinese Export XVIIIc (82.110.12ab)",3003,https://6.api.artsmia.org/3003.jpg,Porcelain with enamel and gilded decoration,,Artist,2023-05-09 16:51:25,Covered jar,https://collections.artsmia.org/art/3003
,,China,c. 1620,European Art,"bowl, ceramic, Chinese Export",3004,https://6.api.artsmia.org/3004.jpg,Porcelain,,Artist,2023-05-09 16:51:26,Bowl,https://collections.artsmia.org/art/3004
,"Copied from a European engraving, the mythological scene on this plate depicts Apollo and Diana.",China,mid 18th century,European Art,"plate, ceramic, Chinese Export",3005,https://6.api.artsmia.org/3005.jpg,Porcelain with enamel decoration,,Artist,2023-05-09 16:51:27,Plate,https://collections.artsmia.org/art/3005
,"This coffee pot is part of a service decorated with scenes of Dutch ships in Capetown Harbor, in what is now South Africa. Investors created the Dutch East India Company in 1609 to provide support for Dutch trade. Other European nations created competing companies. Capetown was an important stop for European ships seeking provisions on the trade routes to and from China -- in this scene dock workers roll barrels of supplies toward the ships at the port.",China,c. 1760,European Art,"coffee pot, ceramic, Chinese Export; no ab on card scene of barrel rolling, monestary in the distance",3006,https://6.api.artsmia.org/3006.jpg,Porcelain,,Artist,2023-05-09 16:51:29,Coffee pot from a coffee set,https://collections.artsmia.org/art/3006
,,China,c. 1760,European Art,"tankard, ceramic, Chinese Export",3007,https://6.api.artsmia.org/3007.jpg,Porcelain with enamel and gilded decoration,,Artist,2023-05-09 16:51:30,Vase,https://collections.artsmia.org/art/3007
,,China,c. 1760,European Art,"tureen, ceramic, also has a matching platter, floral designs, in blue and red on white ground, handles and lid knob in floral form",3008,https://6.api.artsmia.org/3008.jpg,Porcelain with enamel decoration,,Artist,2023-05-09 16:51:31,Lidded Tureen,https://collections.artsmia.org/art/3008
,"This design is called L'urne mystérieuse, after a print of that title. The urn's stem outlines the faces of Louis XVI and Marie Antoinette of France, and the willow trees profile their son the dauphin (left) and Madame Royale, the king's mother (upper right). This porcelain design was ordered by French émigrés in England after all four were executed in the French Revolution.",China,c. 1760,European Art,"plate, ceramic, Chinese Export",3009,https://6.api.artsmia.org/3009.jpg,Porcelain with enamel and gilded decoration,,Artist,2023-05-09 16:51:33,Plate,https://collections.artsmia.org/art/3009
,,China,c. 1775,European Art,"teacup, ceramic, Chinese Export; fox hunt scene in grey on white ground",3010,https://6.api.artsmia.org/3010.jpg,Porcelain with enamel decoration,,Artist,2023-05-09 16:51:34,Tea bowl,https://collections.artsmia.org/art/3010
Artist: After Jan Luyken,"This scene of Christ's birth comes from a New Testament illustration by Dutch artist Jan Luyken.  Most likely an engraving of the design was sent by ship to China, where this plate was made for the Dutch market.  In addition to the Nativity, Chinese painters adapted Luyken's illustrations of the Crucifixion, Resurrection, and Ascension for various export goods.",China,c. 1745,European Art,"Nativity Plate, hard paste porcelain, Chinese Export XVIIIc.; H.1 x Dia. 9-1/16 in., part of a set of religious plates with religious scenes in black and grey with gold on white ground.",3073,https://6.api.artsmia.org/3073.jpg,Porcelain,,Artist,2023-05-09 16:52:53,"""Nativity"" plate",https://collections.artsmia.org/art/3073
Artist: After Jan Luyken,,China,c. 1745,European Art,"crucifixion plate, hard paste porcelain, Chinese Export XVIIIc cat. card dims H 1-3/4 x diam 9-1/16'",3074,https://6.api.artsmia.org/3074.jpg,Porcelain,,Artist,2023-05-09 16:52:54,"""Crucifixion"" soup bowl",https://collections.artsmia.org/art/3074
Artist: After Jan Luyken,,China,c. 1745,European Art,"Resurrection Plate, hard paste porcelain, scalloped edge, religious scene in black and grey with gold on white ground, part of a set, Chinese Export XVIIIc cat. card dims H 1-1/8 x W 8-5/16'",3075,https://6.api.artsmia.org/3075.jpg,Porcelain,,Artist,2023-05-09 16:52:55,"""Resurrection"" plate",https://collections.artsmia.org/art/3075
,A wide variety of standard vase shapes were developed during the K'ang-hsi region and famille verte enamels were commonly used to decorate them. The designs here are relatively complex featuring reserve panels of small bird and flower scenes set against the richly brocaded grounds that cover nearly all of the vessel's surface. This overtly decorative style was especially popular in export ware sent to European markets.,China,1662-1722,Asian Art,"Baluster vase, famille verte, rouleau design decorated with reserves enclosing song birds, flowering branches, butterflies.",3078,https://6.api.artsmia.org/3078.jpg,"Porcelain with overglaze enamel decor, ""Famille verte"" ware",,Artist,2023-05-09 16:52:59,Baluster Vase,https://collections.artsmia.org/art/3078
,,China,c. 1750,European Art,"Saucer, ceramic, Chinese Export, cat. card dims L 4-15/16' x W 4-3/8'; made for the British Market porcelain with floral decor in underglaze blue; fox and grape motif",3102,https://6.api.artsmia.org/3102.jpg,Porcelain with applied and underglaze blue decoration,,Artist,2023-05-09 16:53:28,Saucer,https://collections.artsmia.org/art/3102
Maker: Cheng Jiasui,"The Suzhou poet and painter Cheng Jiasui belonged to an elite circle of nine literati whose painting, calligraphy, and aesthetic theories greatly influenced ink painting during the late Ming dynasty. The album pages shown here epitomize the literati ideal in pictorial art. They rely on ink and personalized brushwork for their expressive qualities, favor landscape or nature as the primary subject, and make visual and technical references to the work of past masters. Deliberately simple, if not amateurish in composition, the paintings demonstrate a wide range of brush strokes and ink control. Several leaves evoke the styles of such respected masters as Guo Xi (1020-50), Mi Fei (1051-1107), and Ni Zan (1301-74). Cheng was a close friend of Li Lufang whose landscape album is shown in these galleries.",China,c. 1630,Asian Art,Forest landscape with building at upper right; path through forest leads to bridge over water; small figure on path; wall surrounding building and forest,3110,https://6.api.artsmia.org/3110.jpg,Ink on paper,,Artist,2023-05-09 16:53:39,"Hillside with Pine Trees, Water",https://collections.artsmia.org/art/3110
Maker: Cheng Jiasui,,China,early 17th century,Asian Art,rocky island with bare trees. Paintings - Album,3112,https://6.api.artsmia.org/3112.jpg,Ink on paper,,Artist,2023-05-09 16:53:41,Landscape in the Manner of Ni Zan,https://collections.artsmia.org/art/3112
Maker: Cheng Jiasui,,China,early 17th century,"Chinese, South and Southeast Asian Art",travelers along a mountain path. Paintings - Album,3113,https://6.api.artsmia.org/3113.jpg,Ink on paper,,Artist,2023-05-09 16:53:43,Landscape in the Manner of Mi Fei,https://collections.artsmia.org/art/3113
,,China,1522-1566,Asian Art,"Bowl, porcelain with lotus decor in underglaze blue, Ming Dynasty, Chia Ching mark and period, 1522-66.",3137,https://6.api.artsmia.org/3137.jpg,Porcelain with underglaze blue decor,,Artist,2023-05-09 16:54:13,Bowl,https://collections.artsmia.org/art/3137
,"Densely decorated with a flower and butterfly pattern, this plate epitomizes eighteenth century aristocratic taste. Finely painted with auspicious motifs in harmonious colors, the plate would have been a relatively standard decorative object in an upper-class Chinese household.
Famille verte ware reached its height of popularity during the Kangxi reign when it was produced in great quantity for China's upper classes and for the European export market as well.",China,Kangxi period (1662-1722),"Chinese, South and Southeast Asian Art","Plate, porcelain, famille, verte, K'ang Hsi Period. Artesumi leaf mark",3138,https://6.api.artsmia.org/3138.jpg,"Porcelain with overglaze enamel decor, Famille verte ware",,Artist,2023-05-09 16:54:14,Plate,https://collections.artsmia.org/art/3138
,"Plain white wares are amongst the earliest of the Tz'u-chou type wares. Produced from the tenth through the twelfth centuries, undecorated utilitarian white wares have been found at nearly every known Tz'u-chou kiln site of this period. Pieces in the group are made of the basic materials of most Tz'u-chou type wares, a greyish clay body covered with a white slip under a transparent colorless glaze. Several of these vessels have been excavated at Chu-lu-hsien, Honan province.",China,11th century,Asian Art,"Jar, stoneware with white slip",3139,https://6.api.artsmia.org/3139.jpg,Chu-lu-hsien ware (Tz’u-chou family) Stoneware with white slip under clear glaze,,Artist,2023-05-09 16:54:15,Jar,https://collections.artsmia.org/art/3139
,,China,18th century,Asian Art,"Bowl, porcelain, underglaze blue, floral scrolls and eight Buddhist emblems on exterior, Ching Dynasty, Yung Cheng period (1723-1735). Six character Yung Cheng mark within circle centered inside. Scroll pattern on foot.",3140,https://6.api.artsmia.org/3140.jpg,Porcelain with underglaze blue decor,,Artist,2023-05-09 16:54:15,Bowl,https://collections.artsmia.org/art/3140
,,China,1723-1735,Asian Art,"Bowl, porcelain, light blue underglaze, Ching Dynasty, Yung Cheng period (1723-35). On exterior flowering plants and garlanded scrolls. Floral spray with surrounding bands of stylized floral motifs inside. Six character Yung Cheng mark within double circle on base.",3141,https://6.api.artsmia.org/3141.jpg,Porcelain with underglaze blue decor,,Artist,2023-05-09 16:54:17,Bowl,https://collections.artsmia.org/art/3141
,,China,1662-1722,Asian Art,"Wan-li mark (1573-1619), but K’ang-hsi period (1662-1722) One of a pair of bowls (83.113.5-6); porcelain, underglaze blue decoration of flowers in pots on outside, geometric bands near top of inside, four character Wan-li marks.",3142,https://6.api.artsmia.org/3142.jpg,Porcelain with underglaze blue decor,,Artist,2023-05-09 16:54:18,Bowl,https://collections.artsmia.org/art/3142
,,China,16th-17th century,Asian Art,"One of a pair of Point Neck Vases, porcelain, underglaze blue decor of flowers (83.113.7-8)",3143,https://6.api.artsmia.org/3143.jpg,Porcelain with underglaze blue decor of flowers,,Artist,2023-05-09 16:54:19,Point Neck Vase,https://collections.artsmia.org/art/3143
,,China,1522-1566,"Chinese, South and Southeast Asian Art","Bowl, porcelain with floral and phoenix decor in underglaze blue decoration; six Imperial Chia Ching marks under base",3155,https://6.api.artsmia.org/3155.jpg,Porcelain with underglaze blue decor,,Artist,2023-05-09 16:54:34,Bowl,https://collections.artsmia.org/art/3155
,"Tombs of Han nobility were often decorated with ceramic tiles bearing painted or impressed designs like this one, which 
probably served as a door lintel. This example was excavated during the 1940s from a site north of Luoyang, the capital of Eastern 
Han. The hunting scene in the upper central band, accompanied by a dragon frieze below, represents an early attempt by the Chinese to create a pictorial landscape. It also vividly illustrates the early idea of the sacred mountain being that of a dangerous and prohibitive space where heavenly and earthly spirits intermingled with ferocious animals and monsters. Through this mountain realm, which functioned cosmologically as an intermediary domain between heaven and earth, man communicated with heaven. Man also, at the time of death, ascended to heaven, often with the aid of shamans through this intermediary realm.


The hunter shooting backwards (the so-called ""Parthian shot"") is a motif imported from the West. The geometric borders are actually textile patterns used in fabrics that were part of the silk trade then underway between China and the Roman Empire.",China,1st-2nd century,Asian Art,"Tomb tile, grey earthenware with impressed decor. Decorated lintel from tomb excavated north of Loyang during the 1940's. Two bands of decoration a.showing mounted hunters with bows and arrows aiming at tigers b.dragon frieze. Geometric borders refer to silk patterns.",3187,https://6.api.artsmia.org/3187.jpg,Earthenware with impressed decor,,Artist,2023-05-09 16:55:12,Tomb Tile,https://collections.artsmia.org/art/3187
,"The beginning of Jun ware is uncertain, but a large quantity of kilns excavated near the ancient site of the Northern Song capital of Kaifeng in today's Henan province indicates that it began sometime during the Northern Song period (960-1127). Although originally an imperial ceramic, the great demand for the richly glazed blue ware resulted in kiln sites being established throughout China and its popularity continued at least through the Yuan dynasty (1280-1368). The double gourd shape of this ewer however is extremely rare in Jun ware and only a few are known.",China,12th century,Asian Art,"double gourd-shaped ewer, Sung Dynasty, Chun ware; porcelaneous stoneware with blue glaze",3237,https://6.api.artsmia.org/3237.jpg,Jun ware Porcelaneous stoneware with light blue glaze,,Artist,2023-05-09 16:56:11,Double Gourd-shaped Ewer,https://collections.artsmia.org/art/3237
,"This small dish reflects the taste for polychrome ceramics that was developed during the Ming period. The interior is decorated with a fruiting peach tree, the trunk of which is twisted in the form of a stylized shou character standing for, along with the peaches, long life. The application of overglaze color in this early example of polychrome is no where near as refined as the technique became during the next two centuries but, it stands near the beginning of the trend towards pictorial decoration with overglaze colors.",China,1552-1566,Asian Art,"dish, porcelain, Wu Chi ware, Chia Ching mark and period, 1522-66, overglaze enamel in green, red and yellow. Some enamel abrasion in plate interior.",3238,https://6.api.artsmia.org/3238.jpg,Porcelain with underglaze blue and overglaze enamel decor,,Artist,2023-05-09 16:56:13,Saucer Dish,https://collections.artsmia.org/art/3238
,"The Cizhou region located in central Jiangsu province produced its best known wares during Southern Song (1127-1279). This was a technically creative period when Cizhou kilns introduced and pioneered new techniques of decoration including tortoiseshell glazes as well as paper cut, glaze resist and naturalistic leaf designs. Called tai mei wen in Song literature, tortoiseshell refers to the shell of the hawksbill sea turtle from which the Chinese made a variety of decorative items. The glaze was apparently made by splashing wood or bamboo ash, probably as an admixture of slip, on the surface of the dark glaze before firing. Light-toned splashes formed in those areas receiving the ash.",China,11th century,Asian Art,"tea bowl, porcelaneous stoneware, Henan ware, tortoise shell glaze",3239,https://6.api.artsmia.org/3239.jpg,"Cizhou ware Stoneware with ""tortoiseshell"" glaze",,Artist,2023-05-09 16:56:13,Tea Bowl,https://collections.artsmia.org/art/3239
,,China,1522-1566,Asian Art,"jar, porcelain, Ming Dynasty, Chia Ching Period, 1522-66. Underglaze blue and white ware. Scene shows children at play.",3240,https://6.api.artsmia.org/3240.jpg,Porcelain with underglaze blue decor,,Artist,2023-05-09 16:56:15,Jar,https://collections.artsmia.org/art/3240
,,China,1723-1735,Asian Art,"Moon Flask, porcelain, Ching Dynasty, Yung Cheng Period. Porcelain underglaze blue and white ware in Ming style of XVI century. Japanese gold lacque repair to neck.",3241,https://6.api.artsmia.org/3241.jpg,Porcelain with blue and white underglaze,,Artist,2023-05-09 16:56:16,Moon Flask,https://collections.artsmia.org/art/3241
,"The subject of a craze that has lasted for centuries, China's signature blue and white porcelain came about as a tremendous technical breakthrough in the fourteenth century. This pear-shaped bottle, or (ping), stands near the beginning of this prized, long-popular tradition. Encircling the body of the vase is a spikey, three-clawed dragon painted in underglaze cobalt blue. In order to depict the dragon, cobalt blue designs were painted onto the white porcelain body and then bonded under a clear feldspathic glaze.",China,early 14th century,Asian Art,"dragon vase, pocelain, Yuan Dynasty, early XIV Century; underglaze blue decor showing 'spiny dragon' motif.",3242,https://6.api.artsmia.org/3242.jpg,Porcelaneous stoneware with underglaze cobalt blue décor,,Artist,2023-05-09 16:56:17,Pear-Shaped Vase (ping),https://collections.artsmia.org/art/3242
,,China,11th-12th century,Asian Art,"celadon bowl, porcelain, grey green glaze; old mend in side; porcelaneous stoneware with olive green celadon glaze",3275,https://6.api.artsmia.org/3275.jpg,Stoneware with celadon glaze,,Artist,2023-05-09 16:57:00,"Bowl, Yao-chou ware",https://collections.artsmia.org/art/3275
,,China,c. 1790,"Decorative Arts, Textiles and Sculpture","tankard, Chinese Export, porcelain, famille rose, cylindrical body painted with two floral bouquets flanking a laurel wreath with the initails 'JER' in red and gold script, entwined handle with floral terminals, Cat Card Dims H.5-1/2 x Dia. 4-1/2 in.",3292,https://6.api.artsmia.org/3292.jpg,Porcelain with enamel and gilded decoration,,Artist,2023-05-09 16:57:21,Tankard,https://collections.artsmia.org/art/3292
,This plate clearly indicates that there were different levels of execution for similar designs commissioned by westerners from the Chinese merchants.,China,c. 1735,"Decorative Arts, Textiles and Sculpture","Three Plates, Chinese Export, porcelain painted in underglaze blue with European flowers including an iris surrounded by a strapwork border, traces of gilding.",3293,https://6.api.artsmia.org/3293.jpg,Porcelain with underglaze decoration,,Artist,2023-05-09 16:57:23,Plate,https://collections.artsmia.org/art/3293
,"This handscroll opens to present a panorama of riverbanks with a pine-shaded country villa on the right. An elderly gentleman is receiving a visitor. A traveler rides on donkey back along twisted footpaths and open bridges, his servant following him. Across the river, the rolling hills present a vista that curves to the left, as if drifting between sky and water. 
The handscroll demonstrates a transition of Chinese landscape painting from the Northern Song (960–1127) style of grandeur and monumentality to a more lyrical, impressionistic depiction of nature that typified Southern Song and Yuan painting. The picture evokes a popular theme in Chinese landscape painting known as “visiting recluses,” which relates to the idea of being a hermit—retreating from society into a life of seclusion.",China,c. 1300,Asian Art,,3304,https://6.api.artsmia.org/3304.jpg,Ink on silk,,Artist,2023-05-09 16:57:36,River Landscape,https://collections.artsmia.org/art/3304
,"Since they were produced over a period of sixty years, K'ang-hsi porcelains exhibit several changes in style and technical experimentation. These bowls, for instance, are decorated with the popular ""hundred antiques"" motif executed in standard famille verte colors. Rather than left white, however, the grounds of each vessel have been filled in with a light brown glaze commonly called ""cafe au lait"" by westerners. After the K'ang-hsi period, the famille verte palette of enamels lost much of its popularity though it did continue in minor use throughout the eighteenth and nineteenth centuries.",China,1662-1722,Asian Art,"Pair of Cafe au Liat bowls, porcelain with overglaze enamels in floral motifs",3318,https://6.api.artsmia.org/3318.jpg,Porcelain with overglaze enamels,,Artist,2023-05-09 16:57:54,"Cafe au Lait Bowl, one of a pair",https://collections.artsmia.org/art/3318
,,China,1736-1795,Asian Art,"Drum shaped Box with Lid, Qianlong Dynasty, 1736-95, cloisonne enamel with brass dragon head handles, three brass supporting figures, pair of figures as finial on lid.",3319,https://6.api.artsmia.org/3319.jpg,Cloisonné enamel,,Artist,2023-05-09 16:57:56,Drum-Shaped Box with Lid,https://collections.artsmia.org/art/3319
Artist: Mianyi,"These delicate flower studies were painted by Mianyi , an imperial prince who lived in Beijing during the late eighteenth and early nineteenth centuries. The four double leaves originally formed an album that was once in the imperial collection. The frontispiece, in fact, bears the seal of the Jia Jing emperor who reigned from 1796 to 1821. Like most of the educated elite, Mianyi was well versed in classical literature, music, and calligraphy, but he excelled at painting and is best known for his flower studies, The use of color (versus ink), interest in descriptive detail, and facile technique are typical not only of Prince Chen, but of Chinese court taste in general during the eighteenth century. This album illustrates the type of amateur painting practiced among the court intelligentsia. Descriptive, technically accomplished and decorative, the aesthetic of these leaves are quite apart from the more cerebral ink landscapes of the literati tradition",China,late 18th century,Asian Art,leaf from a small album of flower paintings; white daffodil-like flowers with yellow centers at right; fungus left of flowers; single column of calligraphy lower left with 2 red seals below,3331,https://6.api.artsmia.org/3331.jpg,Ink and color on paper,,Artist,2023-05-09 16:58:11,Flower Painting,https://collections.artsmia.org/art/3331
